	Availability of Nutrition Information from Chain Restaurants in	Is the Obesity Epidemic a Public Health Problem? A Decade	Strategies for Promoting Healthier Food Choices.” American Economic Review: Papers and Proceedings,	Doing it Now or	Prevalence and Trends in Obesity Among U.S.	Prevalence of Overweight, Obesity, and Extreme Obesity Among Adults: United States,	The Effect of Obesity and Cardiometabolic Risk Factor on Expenditures and Productivity in the US.” Obesity,	Size Matters: The Influence of Adolescent’s Weight and	Self-Perception and Mental Health among	The Impact of Obesity on	Annual Medical Spending Attributable to Obesity: Payer-	Will all Americans become Overweight or Obese? Estimating the Progression and	Department of Health and Human Services and U.S. Department of Agriculture, “2010 Dietary Guidelines for Americans,” 7th ed., Washington DC: U.S. Government Printing Office,	The Growth of Obesity and Technological Change: A Theoretical and Empirical Examination,”	The Long-Run Growth in Obesity as a Function of Technological Change.”	"Nutrient Contribution of Food Away From Home."" In America&apos;s Eating Habits: Changes and Consequences,"	Separating what We Eat from where:	Foundation. “Menu Labeling: Does Providing Nutrition Information at the Point of Purchase Affect Consumer Behavior?” Healthy Eating Research,	Taxing Caloric Sweetened Beverages: Potential Effects on	FDA Labeling Cost Model, Final Report.” Prepared for Amber Jessup, DHHS/PHS/FDA/CFSAN. Prepared by	Silliker Information.” Memo to File,	Online Appendix for ‘Are Restaurants Really Supersizing America?’”	Testing Laboratory. “Quality Nutrition Analysis.”	Evaluation Of Recordkeeping Costs For Food Manufacturers, Final Report.” Prepared for Andy Estrin and Cristina McLaughlin DHHS/PHS/FDA/CFSAN. Prepared by Aylin Sertkaya, Ayesha Berlind and Seda Erdem. Contract No. 223-01-2461, Task Order Number 5,	FDA Report,” ReCount Restaurant Census.	Under the Radar: Top 50	Acquisition Pace Quickens in 2010, but Despite Consolidation, Top Chains Still Account for Nearly 40	Sector 72: Sub: Single Unit & Multiunit Firms for the U.S:	Insights “New menu items at restaurants” Memo to File.	Display Signs & Design “Order/Get Menu Pricing” website http://www.dsdsign.com/Pages/menus3.htm. accessed on October 6,	McDonald’s meeting	Sector 72: Sub: Seating Capacity for the U.S. and States:	Statistics. “Job Openings and Labor Turnover Survey: Accommodation and food services,	Paying Attention to Retention.”	KFC’s New Computer-Based Training Program Proves a Time Saver and Better Tool for	Statistics. “Occupational Employment Statistics Query System:	Statistics. “Occupational Employment Statistics Query System:	Statistics. “Occupational Employment Statistics Query System:	Consumer Awareness of Fast-Food Calorie Information in New York City After Implementation of a Menu Labeling Regulation.”	"Calorie Posting in Chain Restaurants."""	Purchasing Behavior and Calorie Information at Fast-Food Chains in	The Psychology of Food Consumption: Strategies for Promoting Healthier Food Choices”. American Economic Review:	"Calorie Labeling And Food Choices: A First Look At The Effects On Low-Income People In New York City."""	Adolescent Fast Food and Restaurant Ordering Behavior with and without Calorie and Fat Content Menu Information.”	Do Nutrition Labels Improve Dietary Outcomes?	Mandatory Menu Labeling in One Fast-Food Chain in King County,	Child and Adolescent Fast-Food Choice and the Influence of Calorie Labeling:	"Nutrition Menu Labeling May Lead to Lower-Calorie Restaurant Meal Choices for Children."" Pediatrics,"	Measuring the Health of the U.S. Population,” Brookings Paper, Microeconomics,	Obesity-Related Quality-Adjusted Life Years Lost in the U.S. from 1993-2008,”	Trends in Quality-Adjusted Life-Years Lost Contributed by Smoking and Obesity,”	Statistical Abstract of the United States:	Modeling Weight-Loss Maintenance to Help Prevent Body Weight Regain,”	Sectors 44-45: Sub: Single Unit & Multiunit Firms for the U.S:	Sector 72: Sub: Single Unit & Multiunit Firms for the US:	Sector 71: Sub: Single Unit & Multiunit Firms for the US:	Sector 51: Sub: Single Unit & Multiunit Firms for the US:	Association.	Association. When American Flies, it Works:	Global Airline Industry Program, “Total Operating Fleet,” Airline Data Project.	Global Airline Industry Program, “Average Seat Capacity of Total Operating Fleet,” Airline Data Project.	Transportation Statistics. “Appendix D – Modal Profiles, Rail Profile,” National Transportation Statistics.	The Partner of Choice: Annual Report FY	Transportation Statistics. National Census of Ferry Operators.
"""FAQS (Ask Dr. NAICS"""	0.6216216216216216	0.7	0.6521739130434783	0.6799999999999999	0.6923076923076923	0.7777777777777778	0.6734693877551021	0.7	0.8333333333333334	0.8181818181818181	0.7435897435897436	0.7948717948717949	0.7037037037037037	0.7777777777777778	0.7209302325581395	0.5918367346938775	0.8181818181818181	0.6296296296296297	0.7435897435897436	0.5918367346938775	0.5882352941176471	0.7674418604651163	0.6216216216216216	0.65625	0.5151515151515151	0.8709677419354839	0.5833333333333333	0.7	0.6216216216216216	0.76	0.8064516129032258	0.7	0.7272727272727273	0.7931034482758621	0.6744186046511628	0.6756756756756757	0.6756756756756757	0.6756756756756757	0.574468085106383	0.6363636363636364	0.6923076923076923	0.6666666666666667	0.5686274509803921	0.6363636363636364	0.6842105263157895	0.7435897435897436	0.641025641025641	0.6818181818181819	0.7142857142857143	0.7254901960784313	0.6444444444444444	0.7058823529411764	0.8571428571428572	0.7073170731707317	0.7435897435897436	0.7435897435897436	0.7435897435897436	0.75	0.6	0.6521739130434783	0.6	0.627906976744186	0.7297297297297297	0.5675675675675675
"""Occupational Employment Statistics Query System: SOC code 119051, NAICS 7221, 7222, 7224"""	0.3928571428571429	0.35593220338983056	0.3846153846153846	0.6818181818181819	0.4137931034482759	0.34375	0.38235294117647056	0.423728813559322	0.49090909090909096	0.46153846153846156	0.3448275862068966	0.4482758620689655	0.28767123287671237	0.34375	0.5161290322580645	0.32352941176470584	0.5	0.3972602739726028	0.4482758620689655	0.4117647058823529	0.5094339622641509	0.3870967741935484	0.4642857142857143	0.32530120481927716	0.5	0.52	0.25373134328358204	0.4576271186440678	0.5	0.42028985507246375	0.52	0.35593220338983056	0.3650793650793651	0.625	0.4516129032258065	0.2857142857142857	0.2857142857142857	0.2857142857142857	0.4242424242424242	0.5	0.4482758620689655	0.3731343283582089	0.34285714285714286	0.4285714285714286	0.368421052631579	0.4482758620689655	0.4137931034482759	0.4285714285714286	0.47540983606557374	0.34285714285714286	0.375	0.4339622641509434	0.5081967213114754	0.4666666666666667	0.4482758620689655	0.4482758620689655	0.4482758620689655	0.627906976744186	0.4444444444444444	0.3846153846153846	0.3623188405797102	0.4516129032258065	0.4642857142857143	0.3571428571428571
"""Occupational Employment Statistics Query System: SOC code 350000, NAICS 7221,7222,7224"""	0.3928571428571429	0.35593220338983056	0.3846153846153846	0.6818181818181819	0.4137931034482759	0.34375	0.38235294117647056	0.423728813559322	0.49090909090909096	0.46153846153846156	0.3448275862068966	0.4482758620689655	0.28767123287671237	0.34375	0.5161290322580645	0.32352941176470584	0.5	0.3972602739726028	0.4482758620689655	0.4117647058823529	0.5094339622641509	0.3870967741935484	0.4642857142857143	0.3012048192771084	0.5	0.52	0.25373134328358204	0.4576271186440678	0.5	0.3913043478260869	0.52	0.35593220338983056	0.3650793650793651	0.625	0.4516129032258065	0.2857142857142857	0.2857142857142857	0.2857142857142857	0.4242424242424242	0.5	0.4482758620689655	0.3731343283582089	0.34285714285714286	0.4285714285714286	0.368421052631579	0.4482758620689655	0.4137931034482759	0.4285714285714286	0.47540983606557374	0.34285714285714286	0.375	0.4339622641509434	0.5081967213114754	0.4666666666666667	0.4482758620689655	0.4482758620689655	0.4482758620689655	0.627906976744186	0.4444444444444444	0.3846153846153846	0.3623188405797102	0.4516129032258065	0.4642857142857143	0.3571428571428571
"""Occupational Employment Statistics Query System: SOC code 351012, NAICS 7221,7222, 7224"""	0.3928571428571429	0.35593220338983056	0.3846153846153846	0.6818181818181819	0.4137931034482759	0.34375	0.38235294117647056	0.423728813559322	0.49090909090909096	0.46153846153846156	0.3448275862068966	0.4482758620689655	0.28767123287671237	0.34375	0.5161290322580645	0.32352941176470584	0.5	0.3972602739726028	0.4482758620689655	0.4117647058823529	0.5094339622641509	0.3870967741935484	0.4642857142857143	0.3012048192771084	0.5	0.52	0.25373134328358204	0.4576271186440678	0.5	0.3913043478260869	0.52	0.35593220338983056	0.3650793650793651	0.625	0.4516129032258065	0.2857142857142857	0.2857142857142857	0.2857142857142857	0.4242424242424242	0.5	0.4482758620689655	0.3731343283582089	0.34285714285714286	0.4285714285714286	0.368421052631579	0.4482758620689655	0.4137931034482759	0.4285714285714286	0.47540983606557374	0.34285714285714286	0.375	0.4339622641509434	0.5081967213114754	0.4666666666666667	0.4482758620689655	0.4482758620689655	0.4482758620689655	0.627906976744186	0.4444444444444444	0.3846153846153846	0.3623188405797102	0.4516129032258065	0.4642857142857143	0.3571428571428571
"""Sector 51: Sub: Single Unit & Multiunit Firms for the US: 2007"" "	0.43999999999999995	0.5094339622641509	0.423728813559322	0.631578947368421	0.42307692307692313	0.3448275862068966	0.4193548387096774	0.3584905660377359	0.3877551020408163	0.4782608695652174	0.3846153846153846	0.46153846153846156	0.34328358208955223	0.4482758620689655	0.4285714285714286	0.3870967741935484	0.4347826086956522	0.4328358208955224	0.46153846153846156	0.4516129032258065	0.44680851063829785	0.4642857142857143	0.52	0.4025974025974026	0.6086956521739131	0.5	0.4098360655737705	0.09433962264150941	0.4	0.39682539682539686	0.4545454545454546	0.28301886792452835	0.4385964912280702	0.6666666666666667	0.4642857142857143	0.43999999999999995	0.43999999999999995	0.43999999999999995	0.4666666666666667	0.4347826086956522	0.3846153846153846	0.4098360655737705	0.4375	0.4035087719298246	0.4901960784313726	0.42307692307692313	0.34615384615384615	0.4035087719298246	0.34545454545454546	0.40625	0.48275862068965514	0.3191489361702128	0.5272727272727273	0.14814814814814814	0.07692307692307687	0.07692307692307687	0.07692307692307687	0.6756756756756757	0.41666666666666663	0.4915254237288136	0.46031746031746035	0.5357142857142857	0.43999999999999995	0.43999999999999995
"""Sector 71: Sub: Single Unit & Multiunit Firms for the US: 2007"""	0.4285714285714286	0.5	0.4137931034482759	0.6216216216216216	0.4117647058823529	0.33333333333333337	0.4098360655737705	0.34615384615384615	0.375	0.4666666666666667	0.37254901960784315	0.4509803921568627	0.33333333333333337	0.4385964912280702	0.4181818181818182	0.3770491803278688	0.4222222222222223	0.4242424242424242	0.4509803921568627	0.4426229508196722	0.4347826086956522	0.4545454545454546	0.5102040816326531	0.42105263157894735	0.6	0.5348837209302326	0.4	0.07692307692307687	0.3877551020408163	0.3870967741935484	0.4418604651162791	0.2692307692307693	0.4285714285714286	0.6585365853658536	0.4545454545454546	0.4285714285714286	0.4285714285714286	0.4285714285714286	0.4576271186440678	0.4222222222222223	0.37254901960784315	0.4	0.4285714285714286	0.3928571428571429	0.48	0.4117647058823529	0.33333333333333337	0.3928571428571429	0.33333333333333337	0.39682539682539686	0.4736842105263158	0.30434782608695654	0.5185185185185186	0.16981132075471694	0.05882352941176472	0.05882352941176472	0.0980392156862745	0.6666666666666667	0.4042553191489362	0.48275862068965514	0.4516129032258065	0.5272727272727273	0.4285714285714286	0.4285714285714286
�Sectors 44-45: Sub: Single Unit & Multiunit Firms for the U.S: 2007�	0.4716981132075472	0.5357142857142857	1.0	0.6585365853658536	0.4181818181818182	0.3770491803278688	1.0	1.0	0.3846153846153846	0.5102040816326531	0.38181818181818183	0.49090909090909096	1.0	1.0	1.0	0.41538461538461535	0.4693877551020408	1.0	0.49090909090909096	1.0	1.0	1.0	1.0	1.0	1.0	0.5319148936170213	0.4375	0.1071428571428571	1.0	1.0	1.0	0.2857142857142857	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.4693877551020408	0.38181818181818183	1.0	0.4328358208955224	1.0	0.5185185185185186	0.4181818181818182	0.34545454545454546	0.4	1.0	1.0	1.0	0.36	1.0	0.08771929824561409	0.12727272727272732	0.1636363636363637	0.1636363636363637	0.65	0.4117647058823529	1.0	1.0	1.0	0.4716981132075472	0.4339622641509434
County Business Patterns, United States NAICS 722, 2000-2008	0.375	0.4509803921568627	0.4736842105263158	0.6111111111111112	0.4	0.3928571428571429	0.43333333333333335	0.4509803921568627	0.4893617021276596	0.5454545454545454	0.36	0.52	0.3538461538461538	0.5	0.5185185185185186	0.43333333333333335	0.5909090909090908	0.41538461538461535	0.43999999999999995	0.4	0.5111111111111111	0.4814814814814815	0.45833333333333337	0.41333333333333333	0.4545454545454546	0.5238095238095238	0.3220338983050848	0.4901960784313726	0.5	0.5081967213114754	0.5714285714285714	0.33333333333333337	0.4545454545454546	0.5	0.37037037037037035	0.5	0.5	0.5	0.4137931034482759	0.4545454545454546	0.36	0.4576271186440678	0.4516129032258065	0.4545454545454546	0.4693877551020408	0.4	0.4	0.38181818181818183	0.4339622641509434	0.3548387096774194	0.3928571428571429	0.4222222222222223	0.4339622641509434	0.5384615384615384	0.48	0.52	0.56	0.6	0.5217391304347826	0.4385964912280702	0.4098360655737705	0.4444444444444444	0.5	0.41666666666666663
Occupational Employment Statistics	0.3846153846153846	0.2857142857142857	0.41666666666666663	0.6296296296296297	0.31707317073170727	0.3191489361702128	0.33333333333333337	0.4285714285714286	0.368421052631579	0.2571428571428571	0.2682926829268293	0.36585365853658536	0.4285714285714286	0.36170212765957444	0.4222222222222223	0.4509803921568627	0.37142857142857144	0.5	0.41463414634146345	0.4509803921568627	0.4444444444444444	0.28888888888888886	0.4358974358974359	0.48484848484848486	0.48571428571428577	0.5757575757575757	0.43999999999999995	0.4285714285714286	0.4358974358974359	0.3846153846153846	0.33333333333333337	0.38095238095238093	0.34782608695652173	0.4838709677419355	0.4222222222222223	0.1282051282051282	0.1282051282051282	0.1282051282051282	0.4693877551020408	0.4285714285714286	0.41463414634146345	0.36	0.4339622641509434	0.4347826086956522	0.25	0.41463414634146345	0.46341463414634143	0.4782608695652174	0.36363636363636365	0.4716981132075472	0.4042553191489362	0.38888888888888884	0.4545454545454546	0.4418604651162791	0.41463414634146345	0.41463414634146345	0.41463414634146345	0.46153846153846156	0.4054054054054054	0.375	0.3846153846153846	0.4666666666666667	0.4358974358974359	0.23076923076923073
Statistical Abstract of the United States: 2011 (130th Edition)	0.41666666666666663	0.4117647058823529	0.368421052631579	0.6666666666666667	0.36	0.2857142857142857	0.4	0.33333333333333337	0.4042553191489362	0.4545454545454546	0.36	0.36	0.3538461538461538	0.3571428571428571	0.4814814814814815	0.43333333333333335	0.40909090909090906	0.4461538461538461	0.36	0.5	0.5111111111111111	0.4444444444444444	0.5	0.41333333333333333	0.5909090909090908	0.4285714285714286	0.3220338983050848	0.33333333333333337	0.5416666666666667	0.4426229508196722	0.47619047619047616	0.2941176470588235	0.4181818181818182	0.6	0.5185185185185186	0.41666666666666663	0.41666666666666663	0.41666666666666663	0.5172413793103448	0.5	0.43999999999999995	0.38983050847457623	0.4193548387096774	0.4545454545454546	0.5102040816326531	0.48	0.31999999999999995	0.4545454545454546	0.4339622641509434	0.32258064516129037	0.4642857142857143	0.15555555555555556	0.5094339622641509	0.3846153846153846	0.31999999999999995	0.31999999999999995	0.31999999999999995	0.5428571428571429	0.3913043478260869	0.5087719298245614	0.47540983606557374	0.4444444444444444	0.41666666666666663	0.45833333333333337
"""Prevalence of Overweight, Obesity, and Extreme Obesity Among Adults: United States, Trends 1976-1980 Through 2007-2008"""	0.4193548387096774	0.3846153846153846	0.323943661971831	0.6799999999999999	0.28125	0.1428571428571429	0.2702702702702703	0.3846153846153846	0.4098360655737705	0.4482758620689655	0.3125	0.3125	0.240506329113924	0.2571428571428571	0.38235294117647056	0.3513513513513513	0.4482758620689655	0.36708860759493667	0.3125	0.43243243243243246	0.5593220338983051	0.38235294117647056	0.4838709677419355	0.2808988764044944	0.6206896551724138	0.5357142857142857	0.31506849315068497	0.3538461538461538	0.5161290322580645	0.33333333333333337	0.5357142857142857	0.32307692307692304	0.30434782608695654	0.5925925925925926	0.38235294117647056	0.4193548387096774	0.4193548387096774	0.4193548387096774	0.4444444444444444	0.48275862068965514	0.375	0.28767123287671237	0.2894736842105263	0.3913043478260869	0.46031746031746035	0.40625	0.375	0.33333333333333337	0.4029850746268657	0.26315789473684215	0.34285714285714286	0.35593220338983056	0.4328358208955224	0.3939393939393939	0.34375	0.34375	0.375	0.6734693877551021	0.4666666666666667	0.3802816901408451	0.33333333333333337	0.4411764705882353	0.4516129032258065	0.4516129032258065
"""Nutrient Contribution of Food Away From Home"""	0.2558139534883721	0.3913043478260869	0.3846153846153846	0.4838709677419355	0.4222222222222223	0.37254901960784315	0.4181818181818182	0.4782608695652174	0.4285714285714286	0.4358974358974359	0.4222222222222223	0.4222222222222223	0.4666666666666667	0.37254901960784315	0.3877551020408163	0.23636363636363633	0.4358974358974359	0.3666666666666667	0.4666666666666667	0.3090909090909091	0.44999999999999996	0.4285714285714286	0.39534883720930236	0.4571428571428572	0.4358974358974359	0.5675675675675675	0.40740740740740744	0.4782608695652174	0.39534883720930236	0.5	0.5135135135135135	0.3913043478260869	0.4	0.48571428571428577	0.34693877551020413	0.4883720930232558	0.4883720930232558	0.4883720930232558	0.28301886792452835	0.4358974358974359	0.37777777777777777	0.33333333333333337	0.33333333333333337	0.36	0.40909090909090906	0.37777777777777777	0.33333333333333337	0.31999999999999995	0.5	0.4736842105263158	0.37254901960784315	0.4	0.5416666666666667	0.4893617021276596	0.4666666666666667	0.4666666666666667	0.4666666666666667	0.6	0.46341463414634143	0.42307692307692313	0.3928571428571429	0.5102040816326531	0.39534883720930236	0.34883720930232553
"""2010 Dietary Guidelines for Americans,"" 7th edition"	0.33333333333333337	0.33333333333333337	0.4035087719298246	0.6111111111111112	0.4	0.3214285714285714	0.4	0.37254901960784315	0.4042553191489362	0.40909090909090906	0.4	0.4	0.23076923076923073	0.3214285714285714	0.40740740740740744	0.3666666666666667	0.5	0.3846153846153846	0.48	0.4	0.4666666666666667	0.37037037037037035	0.45833333333333337	0.3866666666666667	0.4545454545454546	0.5238095238095238	0.2542372881355932	0.37254901960784315	0.45833333333333337	0.3770491803278688	0.38095238095238093	0.33333333333333337	0.38181818181818183	0.55	0.4814814814814815	0.41666666666666663	0.41666666666666663	0.41666666666666663	0.4482758620689655	0.40909090909090906	0.36	0.38983050847457623	0.4193548387096774	0.38181818181818183	0.3877551020408163	0.4	0.36	0.34545454545454546	0.39622641509433965	0.32258064516129037	0.3928571428571429	0.33333333333333337	0.4339622641509434	0.46153846153846156	0.36	0.36	0.4	0.5428571428571429	0.34782608695652173	0.33333333333333337	0.34426229508196726	0.40740740740740744	0.41666666666666663	0.41666666666666663
"""Appendix D � Modal Profiles, Rail Profile"""	0.4418604651162791	0.4347826086956522	1.0	0.6129032258064516	0.4666666666666667	0.4117647058823529	1.0	1.0	0.38095238095238093	0.5384615384615384	0.37777777777777777	0.4666666666666667	1.0	1.0	1.0	0.49090909090909096	0.5384615384615384	1.0	0.4222222222222223	1.0	1.0	1.0	1.0	1.0	1.0	0.5135135135135135	0.40740740740740744	0.5652173913043479	1.0	1.0	1.0	0.5217391304347826	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.3846153846153846	0.4666666666666667	1.0	0.4736842105263158	1.0	0.5	0.4666666666666667	0.4666666666666667	0.36	1.0	1.0	1.0	0.4	1.0	0.574468085106383	0.5555555555555556	0.5555555555555556	0.5555555555555556	0.6	0.46341463414634143	1.0	1.0	1.0	0.39534883720930236	0.4883720930232558
"""Job Openings and Labor Turnover Survey: Accomodation and food services, Total US, Total Separations, Rate, Series Id: JTU720000000TSR (3,9)"""	0.3770491803278688	0.40625	0.37142857142857144	0.7142857142857143	0.3015873015873016	0.2753623188405797	0.31506849315068497	0.375	0.4666666666666667	0.4035087719298246	0.33333333333333337	0.4285714285714286	0.28205128205128205	0.33333333333333337	0.4029850746268657	0.36986301369863017	0.5087719298245614	0.3589743589743589	0.4285714285714286	0.34246575342465757	0.5172413793103448	0.34328358208955223	0.4426229508196722	0.31818181818181823	0.543859649122807	0.49090909090909096	0.36111111111111116	0.375	0.540983606557377	0.3783783783783784	0.5272727272727273	0.3125	0.20588235294117652	0.5849056603773585	0.4328358208955224	0.4098360655737705	0.4098360655737705	0.4098360655737705	0.3802816901408451	0.5087719298245614	0.4285714285714286	0.33333333333333337	0.33333333333333337	0.38235294117647056	0.3548387096774194	0.4285714285714286	0.3650793650793651	0.38235294117647056	0.4242424242424242	0.28	0.33333333333333337	0.3793103448275862	0.4242424242424242	0.4461538461538461	0.3650793650793651	0.39682539682539686	0.4285714285714286	0.6666666666666667	0.4915254237288136	0.34285714285714286	0.29729729729729726	0.4328358208955224	0.4426229508196722	0.4098360655737705
"""Sector 72: Sub: Seating capacity for the U.S: 2007"	0.4347826086956522	0.4693877551020408	0.4181818181818182	0.5882352941176471	0.375	0.33333333333333337	0.3793103448275862	0.3877551020408163	0.37777777777777777	0.38095238095238093	0.33333333333333337	0.5	0.3015873015873016	0.40740740740740744	0.3846153846153846	0.3448275862068966	0.33333333333333337	0.46031746031746035	0.45833333333333337	0.4482758620689655	0.4883720930232558	0.42307692307692313	0.4347826086956522	0.452054794520548	0.5238095238095238	0.4	0.368421052631579	0.22448979591836737	0.4782608695652174	0.38983050847457623	0.55	0.10204081632653061	0.3207547169811321	0.4736842105263158	0.5	0.34782608695652173	0.34782608695652173	0.34782608695652173	0.4642857142857143	0.38095238095238093	0.45833333333333337	0.368421052631579	0.4	0.4716981132075472	0.44680851063829785	0.45833333333333337	0.375	0.3584905660377359	0.33333333333333337	0.4	0.4814814814814815	0.3023255813953488	0.4901960784313726	0.31999999999999995	0.25	0.29166666666666663	0.33333333333333337	0.5757575757575757	0.4545454545454546	0.4545454545454546	0.423728813559322	0.5	0.3913043478260869	0.34782608695652173
"""Sector 72: Sub: Single Unit & Multiunit Firms for the U.S: 2007"""	0.4285714285714286	0.5	0.3793103448275862	0.6216216216216216	0.37254901960784315	0.33333333333333337	0.3770491803278688	0.34615384615384615	0.375	0.4666666666666667	0.37254901960784315	0.4509803921568627	0.33333333333333337	0.4385964912280702	0.38181818181818183	0.34426229508196726	0.4222222222222223	0.3939393939393939	0.4509803921568627	0.4098360655737705	0.3913043478260869	0.4545454545454546	0.4693877551020408	0.42105263157894735	0.5555555555555556	0.5348837209302326	0.43333333333333335	0.038461538461538436	0.34693877551020413	0.3548387096774194	0.4418604651162791	0.23076923076923073	0.3928571428571429	0.6097560975609756	0.4545454545454546	0.3877551020408163	0.3877551020408163	0.3877551020408163	0.423728813559322	0.37777777777777777	0.37254901960784315	0.3666666666666667	0.39682539682539686	0.3571428571428571	0.48	0.4117647058823529	0.33333333333333337	0.3571428571428571	0.2962962962962963	0.39682539682539686	0.4736842105263158	0.30434782608695654	0.5185185185185186	0.13207547169811318	0.05882352941176472	0.0980392156862745	0.13725490196078427	0.6111111111111112	0.36170212765957444	0.4482758620689655	0.4193548387096774	0.49090909090909096	0.4285714285714286	0.3877551020408163
National Census of Ferry Operators	0.25	0.39534883720930236	0.4285714285714286	0.5	0.4285714285714286	0.41666666666666663	0.34615384615384615	0.4418604651162791	0.4358974358974359	0.33333333333333337	0.33333333333333337	0.47619047619047616	0.4385964912280702	0.375	0.30434782608695654	0.3846153846153846	0.4444444444444444	0.4385964912280702	0.4285714285714286	0.34615384615384615	0.4054054054054054	0.34782608695652173	0.35	0.4626865671641791	0.33333333333333337	0.5294117647058824	0.37254901960784315	0.4418604651162791	0.35	0.4716981132075472	0.47058823529411764	0.34883720930232553	0.4042553191489362	0.5	0.30434782608695654	0.30000000000000004	0.30000000000000004	0.30000000000000004	0.31999999999999995	0.33333333333333337	0.33333333333333337	0.37254901960784315	0.37037037037037035	0.36170212765957444	0.2682926829268293	0.2857142857142857	0.33333333333333337	0.36170212765957444	0.4222222222222223	0.4814814814814815	0.375	0.4054054054054054	0.4666666666666667	0.4545454545454546	0.4285714285714286	0.4285714285714286	0.4285714285714286	0.5555555555555556	0.42105263157894735	0.3877551020408163	0.3584905660377359	0.4347826086956522	0.30000000000000004	0.09999999999999998
"""Taxing Calorie Sweetened Beverages: Potential Effects on Beverage Consumption, Calorie Intake, and Obesity"""	0.3571428571428571	0.3220338983050848	0.2615384615384615	0.6363636363636364	0.27586206896551724	0.15625	0.17647058823529416	0.35593220338983056	0.38181818181818183	0.34615384615384615	0.27586206896551724	0.31034482758620685	0.31506849315068497	0.1875	0.3548387096774194	0.2647058823529411	0.3846153846153846	0.28767123287671237	0.1724137931034483	0.3529411764705882	0.4339622641509434	0.32258064516129037	0.4642857142857143	0.3012048192771084	0.5384615384615384	0.56	0.31343283582089554	0.423728813559322	0.4642857142857143	0.30434782608695654	0.48	0.3220338983050848	0.23809523809523814	0.5833333333333333	0.25806451612903225	0.3214285714285714	0.3214285714285714	0.3214285714285714	0.33333333333333337	0.42307692307692313	0.27586206896551724	0.22388059701492535	0.19999999999999996	0.3015873015873016	0.33333333333333337	0.3793103448275862	0.3448275862068966	0.3015873015873016	0.3114754098360656	0.4571428571428572	0.28125	0.39622641509433965	0.3770491803278688	0.43333333333333335	0.4137931034482759	0.4137931034482759	0.4137931034482759	0.6744186046511628	0.4444444444444444	0.29230769230769227	0.21739130434782605	0.3870967741935484	0.3928571428571429	0.3214285714285714
"""Average Seat Capacity of Total Operating Fleet"""	0.36363636363636365	0.44680851063829785	0.3207547169811321	0.5625	0.26086956521739135	0.34615384615384615	0.3214285714285714	0.36170212765957444	0.34883720930232553	0.35	0.30434782608695654	0.3913043478260869	0.3770491803278688	0.3076923076923077	0.31999999999999995	0.3928571428571429	0.4	0.4426229508196722	0.30434782608695654	0.3928571428571429	0.41463414634146345	0.31999999999999995	0.40909090909090906	0.4084507042253521	0.44999999999999996	0.5263157894736843	0.38181818181818183	0.44680851063829785	0.5	0.4736842105263158	0.4736842105263158	0.36170212765957444	0.2941176470588235	0.4444444444444444	0.31999999999999995	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.40740740740740744	0.4	0.34782608695652173	0.2727272727272727	0.31034482758620685	0.33333333333333337	0.37777777777777777	0.3913043478260869	0.34782608695652173	0.4117647058823529	0.4285714285714286	0.5172413793103448	0.34615384615384615	0.36585365853658536	0.4285714285714286	0.45833333333333337	0.4347826086956522	0.4347826086956522	0.4347826086956522	0.5483870967741935	0.4285714285714286	0.3584905660377359	0.26315789473684215	0.4	0.2727272727272727	0.18181818181818177
"""Evaluation of Recordkeeping Costs For Food Manufacturers, Final Report"""	0.36170212765957444	0.43999999999999995	0.25	0.6	0.4285714285714286	0.34545454545454546	0.2542372881355932	0.36	0.34782608695652173	0.4883720930232558	0.34693877551020413	0.3877551020408163	0.40625	0.34545454545454546	0.3584905660377359	0.3220338983050848	0.4418604651162791	0.3125	0.30612244897959184	0.3220338983050848	0.36363636363636365	0.3584905660377359	0.4893617021276596	0.3513513513513513	0.34883720930232553	0.5121951219512195	0.3793103448275862	0.4	0.4042553191489362	0.43333333333333335	0.36585365853658536	0.36	0.37037037037037035	0.5384615384615384	0.3207547169811321	0.4042553191489362	0.4042553191489362	0.4042553191489362	0.29824561403508776	0.3023255813953488	0.26530612244897955	0.27586206896551724	0.34426229508196726	0.2592592592592593	0.41666666666666663	0.30612244897959184	0.30612244897959184	0.2592592592592593	0.3076923076923077	0.5081967213114754	0.38181818181818183	0.40909090909090906	0.3076923076923077	0.4117647058823529	0.3877551020408163	0.3877551020408163	0.3877551020408163	0.5882352941176471	0.37777777777777777	0.3928571428571429	0.33333333333333337	0.3584905660377359	0.3191489361702128	0.3191489361702128
