	Child Day Care Services” Available at httpwwwblsgovococgcgs032htmoutlook Accessed 12122006 Center for the Childcare Workforce and Human Services Policy Center	A Housing Boom Brings Jobs and Sometimes	Daycare Issues” Available at httpwwwkeepkidshealthycomwelcomedaycarehtml	for Housing Studies JCHS at Harvard University	Childcare and Early Education Arrangements of Infants Toddlers and Preschoolers	Expenditures for Nonresidential Improvements and Repair Statistics” Available at httpwwwcensusgovconstwwwnrsupndxhtml Accessed 1282006	Establishment and Firm Size Including Legal Form and Organization	Available at httpwwwcensusgovepcdnaics02	Sector 53 Industry Series Summary Statistics for the US	Economic Census Industry Series Commercial and Institutional Building Construction ECO2231236220 RV Available at httpwwwcensusgovprodec02ec0223i236220pdf Accessed 11182006	Economic Census Industry Series Drywall and Insulation Contractors ECO2231238310 Available at httpwwwcensusgovprodec02ec0223i238310pdf Accessed 11182006	Economic Census Industry Series Electrical Contractors ECO2231238210 Available at httpwwwcensusgovprodec02ec0223i238210pdf Accessed 11182006	Economic Census Industry Series Finish Carpentry ECO2231238350 Available at httpwwwcensusgovprodec02ec0223i238350pdf Accessed 11182006	Economic Census Industry Series Glass and Glazing Contractors ECO2231238150 Available at httpwwwcensusgovprodec02ec0223i238150pdf Accessed 11182006	Economic Census Industry Series Other Building Equipment Contractors ECO2231238290 Available at httpwwwcensusgovprodec02ec0223i238290pdf Accessed 11182006	Economic Census Industry Series Other Building Finishing Contractors ECO2231238390 Available at httpwwwcensusgovprodec02ec0223i238390pdf Accessed 11182006	Economic Census Industry Series Painting and Wall Covering Contractors ECO231238320 Available at httpwwwcensusgovprodec02ec0223i238320pdf Accessed 11182006	Economic Analysis for the LRRP Clearance Proposed Rule	Economic Census Industry Series Siding Contractors ECO2231238170 Available at httpwwwcensusgovprodec02ec0223i238170pdf Accessed 11182006	Economic Census Industry Series Tile and Terrazzo Contractors ECO2231238340 Available at httpwwwcensusgovprodec02ec0223i238340pdf Accessed 11182006	Educational Services Industry Series Summary Statistics for the United States	2004p “Other Technical and Trade Schools  Definition” Census Data Information	Available at httpfactfindercensusgovservletMetadataBrowserServlettyp Accessed 1242006	Nonemployer Statistics” Available at langen Downloaded 11132006	Sector 53 Real Estate and Rental and Leasing Subject Series – Estab and Firm Size Employment Size of Establishments for the United States	Section 23 Construction Industry Series Detailed Statistics for Establishments	Sector 62 Health Care and Social Assistance Subject Series – Estab and Firm Size Employment Size of Establishments for the United States	Educational Services Subject Series – Estab and Firm Size ReceiptsRevenue Size of Firms for the United States	Economic Census Construction by Subsector Available at httpwwwcensusgoveconcensus02datausUS00023HTM Accessed 1212006	Economic Census Construction By Industry Available at Economic Analysis for the LRRP Clearance Proposed Rule	Sector 53 Real Estate and Rental and Leasing Subject Series  Estab  Firm Size Revenue Size of Firms for the United States	Economic Census Industry Series Residential Remodelers ECO223I236118 RV Available at httpwwwcensusgovprodec02ec0223i236118pdf Accessed 11182006	Available at httpfactfindercensusgovservletMetadataBrowserServlet Accessed 1212006	Bureau 2006b “Annual Value of State and Local Construction Put in Place” Available at httpwwwcensusgovconstC30statexls Downloaded 1282006	Bureau 2006c “Annual Value of Private Construction Put in Place” Available at httpwwwcensusgovconstC30privatexls Downloaded 1282006	Definitions of Construction” Available at httpwwwcensusgovconstC30definitionspdf Accessed 2152006 US Department of Commerce	Education Sciences	Education Statistics Kindergarten Teachers	Department of Energy	Department of Housing and Urban Development HUD	Environmental Protection Agency	Economic Analysis for the Lead Renovation Repair and Painting Program OptOut and Recordkeeping Proposed Rule for Target Housing and Child US Environmental Protection Agency	Business Administration	Business Administration 2006b “Small Business Size Standards matched to North American Industry Classification System” Available at httpwwwsbagovservicescontractingopportunitiessizestandardstopicstableofsizeSERVTA BLEHTMLhtml Downloaded 11242006	Small Business Size Standards matched to North American Industry Classification System” Available at	Economic Analysis for the LRRP Clearance Proposed Rule Chapter 3 329 US Environmental Protection Agency EPA	Environmental Protection Agency EPA	Lead Exposure Associated with Renovation and Remodeling Activities Environmental Field Sampling Study EFSS	Environmental Protection Agency EPA 2001b Lead Identification of Dangerous Levels of Lead Final Rule	Environmental Protection Agency EPA 2003b Protect Your Family From Lead in Your Home	Consumer Product Safety Commission and US Department of Housing and Urban Development EPA	Environmental Protection Agency EPA 2004a Lead Notification Requirements for LeadBased Paint Abatement Activities and Training Final Rule	Environmental Protection Agency EPA 2005c Air Quality Criteria for Lead First External Review Draft	Construction Work Practices and Conditions Improved After 2Years’ Participation in the HomeSafe Pilot Program American Industrial Hygiene Association Journal MayJune	Get Rates and Transit Times” Available at httpwwwfedexcomratefinderhomeccUSlanguageen Accessed 1012009	Means CostWorks Repair  Remodeling Cost Data	Ghost Wipes For Surface LeadDust Sampling	Zones and Rates” Available at httpwwwupscomcontentusenshippingcostzonesindexhtmlWTsvlSubNav Accessed 1012009	Bureau of Labor Statistics	of Labor Statistics	H025 Year Structure Built  Universe Housing unitsquot American Fact Finder Available at httpfactfindercensusgov Downloaded 10262005 US Census Bureau	H34 Year Structure Built 10  Universe Housing Unitsquot American Fact Finder Available at httpfactfindercensusgov Downloaded 10262005 US Census Bureau	Sector 23 Industry Series Value of Construction for Establishments by httpcfpubepagovflppsearchcfmApplicantTypefirm Accessed 9202009 US Office of Management and Budget	Revenue Procedure 200770 Available at httpwwwirsgovpubirsdroprp0770pdf Accessed 12162009	Announcement 200863 Optional Standard Mileage Rates	Agency for Toxic Substances and Disease Registry ATSDR	Clean Air Scientific Advisory Committee CASAC Lead Review Panel	Lead toxicosis in catsa review	Lead poisoning in dogs at the University of Pennsylvania Veterinary Hospital	Do Children with Falling Blood Lead Levels Have Improved Cognition	Child Care and Early Education Arrangements of InfantsToddlers and Preschoolers	Bone Pb levels and delinquent behavior	The effect of chelation therapy with succimer on neuropsychological development in children exposed to lead	Declining blood lead levels and cognitive changes in moderately leadpoisoned children	Updated estimates of earnings benefits from reduced exposure of children to environmental lead	Neurotoxicity in young adults 20 years after childhood exposure to lead the Bunker Hill experience	American Housing Survey AHS	Economic Analysis for the LRRP Clearance Proposed Rule Chapter 5 527 US Department of Education	IRIS Database for Risk Assessment Office of Research and Development National Center for Environmental Assessment Updated	Environmental Protection Agency EPA 2006b Air Quality Criteria for Lead Final	Economic Analysis for the TSCA Lead Renovation Repair and Painting Program Final Rule for Target Housing and ChildOccupied Facilities	Census Bureau 2005bde US Small Business Administration	238310 Drywall and insulation contractors 9589 6826244 966038669 071 Total Small Construction Establishments 150522 107158886 6325217995 169 Employers 236118 Residential remodelers 20408 30592288 11988045317 026 238350 Finish carpentry contractors 7717 15073799 4021354972 037 238340 Tile and terrazzo contractors 1101 2999533 749095264 040 238220 Plumbing and HVAC contractors 10214 35242942 10302305492 034 238320 Painting and wall covering contractors 4288 11192013 1951464139 057 238210 Electrical contractors 6221 24619776 5975872677 041 238310 Drywall and insulation contractors 1766 9040021 2044473203 044 Total Small Construction Establishments 51715 128760371 37032611063 035 Employers and NonEmployers Combined 236118 Residential remodelers 68428 64778217 13799716558 047 238350 Finish carpentry contractors 48590 44172194 5395035965 082 238340 Tile and terrazzo contractors 6940 7156096 995637808 072 238220 Plumbing and HVAC contractors 23352 44595464 11138109947 040 238320 Painting and wall covering contractors 26970	School Revenues The impact of the proposed rule on small government jurisdictions is estimated by comparing the estimated incremental costs of the proposed rule to the annual government revenues of small regulated jurisdictions Revenue data for school districts is available from NCES’s	Standard Guide for Evaluation Management	Division of Housing and Community Renewal DHCRb	Housing and Community Development Corporation of Hawaii HCDCH	The Economic Dimensions of the Child Care Industry in Indiana an Invisible Industry” httpwwwingovisdhprogramsmchsunnystartpdfsChildCareReportFindingspdf	Child Care Parents and Work The Economic Role of Child Care	of Social Services	The Economic Impact of Early Child Development Programs in West Virginia” httpwwwmarshalleducberresearchECDfinalreportpdf Downloaded	Investing in the Child Care Industry An Economic Development Strategy for Kansas	Child Care and Early Education Arrangements of Infants Toddlers and Preschoolers	Education Statistics NCES 2006a “Overview of Public Elementary and Secondary Students Staff Schools School Districts Revenues and Expenditures School Year 20042005 and Fiscal Year 2004” Available at httpncesedgovpubsearchpubsinfoasppubid2007309	Education Statistics NCES 2006b Common Core of Data Public ElementarySecondary School Universe Survey Data 20042005” Available at	Education Statistics NCES 2006d Common Core of Data Local Education Agency School District Finance Survey F33 Data Available at httpncesedgovccdf33agencyasp	Education Statistics NCES 2006e “Characteristics of Private Schools in the United States Results From the 20032004 Private School Universe Survey” Accessed	Education Statistics NCES 2006f 20032004 Private School Universe Survey Data Received from Stephen Broughman NCES	US Census Population Data Table created at httpwwwncesedgovccdbatindexasp Accessed 12152006	for Education Statistics NCES	2004a “The Economic Impact of the Child Care and Early Education Industry in Massachusetts” httpwwwnedlcorgindexhtm Downloaded	2004b “The Economic Impact of the Early Care and Education Industry in Ohio” httpwwwnedlcorgindexhtm Downloaded	The Economic Impact of the Early Care and Education Industry in Hawaii” httpwwwnedlcorgindexhtm Downloaded	Child Care Economic Impact Council	State Child Care Coordinating Council	The Economic Impact of Oklahoma’s Child Care Industry	Early Education Council	Protecting the Commonwealth’s Investment Securing the Future of StateAided Public Housing	Consumer Price Index All urban consumers other goods and services	Consumer Price Index  All Urban Consumers Childcare and Nursery Schools	QTP34 Poverty Status in	Available at httpfactfindercensusgovservletQTTablebmygeoid01000USqrnameDEC2000SF3UQTP34dsnameDEC2000SF3Ulangencallergeoselectstateqtformat Downloaded 1122005 US Census Bureau 2000b “HCT23 Tenure by Poverty Status in 1999 by Year Structure Built” American Fact Finder Available at	Available at httpwwwcensusgovprodec9797f53szpdf US Census Bureau 2000e “QTP19 School Enrollment” American Fact Finder Available at httpfactfindercensusgovservletQTTablebmygeoid01000USqrnameDEC2000SF3UQTP19dsnameDEC2000SF3UlangenredoLogfalsesseon Downloaded 11405 US Census Bureau	Poverty Thresholds for 2001 by Size of Family and	Sector 53 Industry Series Summary Statistics for the US 2002” American Fact Finder Available at httpfactfindercensusgovservletEconSectorServletcallerdatasetsvnameSectorId53 dsnameEC0200A1langents141736463723 Downloaded 832005 US Census Bureau	Sector 23 Industry Series Selected Statistics for Establishments by Value of Business Done	Economic Census Industry Series Residential Remodelers EC0223I236118 RV Available at httpwwwcensusgovprodec02ec0223i236118pdf Accessed 832005	Economic Census Construction By Industry Available at httpwwwcensusgoveconcensus02datausUS00023HTM Accessed 832005	Sector 23 Industry Series Detailed Statistics for Establishments	Available at httpfactfindercensusgovservletEconSectorServletcallerdatasetsvnameSectorId23 dsnameEC0200A1langents141735361508 Downloaded 6302005 US Department of Energy DOE 2003 Commercial Buildings Energy Consumption Survey CBECS	Department of Health and Human Services	Final Guidance for EPA Rulewriters Regulatory Flexibility Act as amended by the Small Business Regulatory Enforcement Fairness Act	Accounting Office	Accountability Office GAO	Table of Small Business Size Standards matched to North American Industry Classification System” Downloaded	The Economic Impact of the Child Care Industry in South Dakota” httpwwwsdvoicesforchildrenorgCCMOviewpdf Downloaded	Voices for Virginia’s Children
Group Quarters Population by Group Quarters Type	0.63	0.65	0.69	0.61	0.5900000000000001	0.6699999999999999	0.71	0.75	0.64	0.65	0.61	0.61	0.65	0.63	0.5900000000000001	0.61	0.61	0.65	0.65	0.61	0.65	0.65	0.6699999999999999	0.69	0.6699999999999999	0.65	0.6699999999999999	0.69	0.5900000000000001	0.63	0.6699999999999999	0.6699999999999999	0.6699999999999999	0.65	0.63	0.69	0.62	0.6	0.65	0.63	0.62	0.61	0.61	0.65	0.65	0.61	0.63	0.63	0.63	0.63	0.61	0.65	0.61	0.5900000000000001	0.65	0.6599999999999999	0.69	0.6699999999999999	0.62	0.64	0.5900000000000001	0.63	0.63	0.6699999999999999	0.6699999999999999	0.6699999999999999	0.73	0.64	0.65	0.6699999999999999	0.61	0.69	0.61	0.6699999999999999	0.61	0.61	0.63	0.61	0.65	0.61	0.61	0.71	0.63	0.61	0.63	0.7	0.65	0.6699999999999999	0.69	0.6699999999999999	0.6699999999999999	0.6699999999999999	0.5900000000000001	0.6699999999999999	0.63	0.61	0.61	0.63	0.53	0.63	0.61	0.63	0.63	0.65	0.65	0.65	0.53	0.6699999999999999	0.63	0.65	0.6599999999999999	0.5900000000000001	0.65	0.6599999999999999	0.65	0.65	0.6699999999999999	0.61	0.6699999999999999	0.61	0.5900000000000001	0.55	0.65	0.72	0.63	0.65	0.72
H025 Year Structure Built  Universe Housing units	0.62	0.63	0.72	0.5900000000000001	0.64	0.6599999999999999	0.6599999999999999	0.7	0.6599999999999999	0.62	0.64	0.6799999999999999	0.6799999999999999	0.64	0.6	0.56	0.6	0.6699999999999999	0.64	0.6599999999999999	0.62	0.64	0.6799999999999999	0.6599999999999999	0.6	0.63	0.62	0.6	0.6599999999999999	0.64	0.6	0.6799999999999999	0.6799999999999999	0.64	0.62	0.6599999999999999	0.6699999999999999	0.65	0.6	0.6	0.6799999999999999	0.56	0.5700000000000001	0.62	0.62	0.62	0.72	0.64	0.62	0.62	0.6	0.64	0.6599999999999999	0.6	0.6799999999999999	0.64	0.64	0.6599999999999999	0.62	0.64	0.0	0.10999999999999999	0.64	0.64	0.7	0.6599999999999999	0.7	0.64	0.6	0.6599999999999999	0.62	0.69	0.62	0.64	0.6	0.6	0.52	0.6599999999999999	0.6799999999999999	0.6599999999999999	0.6	0.6599999999999999	0.64	0.62	0.63	0.6599999999999999	0.6799999999999999	0.62	0.6799999999999999	0.62	0.6599999999999999	0.6599999999999999	0.62	0.64	0.56	0.6599999999999999	0.5800000000000001	0.5800000000000001	0.6799999999999999	0.63	0.64	0.64	0.64	0.65	0.49	0.72	0.5700000000000001	0.56	0.6	0.64	0.5700000000000001	0.43000000000000005	0.6799999999999999	0.69	0.6599999999999999	0.6	0.6799999999999999	0.6599999999999999	0.63	0.5800000000000001	0.61	0.6599999999999999	0.5800000000000001	0.64	0.62	0.62	0.69
H34 Year Structure Built 10  Universe Housing Units	0.65	0.63	0.73	0.5900000000000001	0.65	0.6699999999999999	0.65	0.7	0.6599999999999999	0.63	0.65	0.6699999999999999	0.69	0.65	0.61	0.5700000000000001	0.5900000000000001	0.71	0.65	0.65	0.61	0.63	0.69	0.6699999999999999	0.63	0.63	0.63	0.5900000000000001	0.65	0.63	0.61	0.69	0.69	0.65	0.63	0.65	0.6699999999999999	0.6699999999999999	0.6	0.6	0.6799999999999999	0.5700000000000001	0.6599999999999999	0.63	0.63	0.61	0.72	0.65	0.65	0.63	0.5900000000000001	0.61	0.65	0.63	0.71	0.6599999999999999	0.6599999999999999	0.6699999999999999	0.6599999999999999	0.64	0.12	0.0	0.65	0.65	0.69	0.6699999999999999	0.71	0.64	0.61	0.65	0.63	0.72	0.63	0.65	0.5900000000000001	0.61	0.56	0.63	0.65	0.65	0.5700000000000001	0.64	0.63	0.5900000000000001	0.65	0.69	0.69	0.61	0.6699999999999999	0.6699999999999999	0.65	0.65	0.63	0.65	0.5700000000000001	0.6699999999999999	0.5700000000000001	0.5900000000000001	0.69	0.6599999999999999	0.65	0.65	0.65	0.6799999999999999	0.5700000000000001	0.73	0.5700000000000001	0.5700000000000001	0.61	0.63	0.48	0.45999999999999996	0.69	0.6599999999999999	0.65	0.61	0.69	0.65	0.65	0.63	0.62	0.63	0.5800000000000001	0.64	0.63	0.65	0.69
IRIS Database for Risk Assessment	0.6699999999999999	0.6699999999999999	0.6699999999999999	0.64	0.64	0.6699999999999999	0.73	0.6699999999999999	0.64	0.7	0.7	0.7	0.6699999999999999	0.7	0.6699999999999999	0.7	0.6699999999999999	0.6699999999999999	0.7	0.7	0.61	0.6699999999999999	0.64	0.7	0.61	0.54	0.5800000000000001	0.61	0.6699999999999999	0.64	0.64	0.64	0.64	0.6699999999999999	0.6699999999999999	0.6699999999999999	0.73	0.7	0.65	0.7	0.71	0.61	0.6599999999999999	0.61	0.61	0.64	0.73	0.64	0.6699999999999999	0.6699999999999999	0.64	0.55	0.64	0.6699999999999999	0.6699999999999999	0.61	0.7	0.6699999999999999	0.6599999999999999	0.5800000000000001	0.64	0.64	0.6699999999999999	0.7	0.6699999999999999	0.64	0.73	0.7	0.6699999999999999	0.7	0.64	0.73	0.6699999999999999	0.6699999999999999	0.61	0.64	0.78	0.61	0.0	0.6699999999999999	0.6699999999999999	0.64	0.61	0.64	0.5800000000000001	0.73	0.6699999999999999	0.7	0.6699999999999999	0.6699999999999999	0.61	0.64	0.64	0.6699999999999999	0.61	0.61	0.64	0.61	0.64	0.73	0.64	0.73	0.73	0.73	0.7	0.7	0.74	0.7	0.64	0.7	0.7	0.6699999999999999	0.7	0.7	0.6699999999999999	0.55	0.64	0.6699999999999999	0.54	0.6699999999999999	0.7	0.61	0.77	0.6799999999999999	0.61	0.6699999999999999	0.6599999999999999
Nonemployer Statistics	0.69	0.69	0.69	0.69	0.64	0.31999999999999995	0.64	0.64	0.37	0.6	0.64	0.64	0.64	0.64	0.64	0.64	0.64	0.64	0.64	0.64	0.37	0.73	0.64	0.0	0.55	0.37	0.55	0.6	0.69	0.64	0.6	0.64	0.64	0.64	0.69	0.64	0.6699999999999999	0.41000000000000003	0.75	0.73	0.6	0.55	0.6799999999999999	0.6	0.64	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.64	0.69	0.64	0.64	0.69	0.37	0.31999999999999995	0.64	0.64	0.55	0.64	0.64	0.64	0.64	0.69	0.69	0.6	0.64	0.69	0.6	0.6	0.69	0.64	0.73	0.64	0.6	0.6	0.55	0.69	0.5	0.6	0.69	0.73	0.64	0.64	0.69	0.62	0.64	0.6	0.64	0.55	0.64	0.6	0.55	0.41000000000000003	0.64	0.41000000000000003	0.64	0.69	0.69	0.69	0.69	0.69	0.69	0.6	0.64	0.64	0.54	0.5	0.64	0.69	0.37	0.37	0.64	0.64	0.37	0.64	0.69	0.6	0.71	0.64	0.64	0.64	0.64
NonEmployer Statistics	0.69	0.69	0.69	0.69	0.64	0.37	0.64	0.64	0.41000000000000003	0.6	0.64	0.64	0.64	0.64	0.64	0.64	0.64	0.64	0.64	0.64	0.41000000000000003	0.73	0.64	0.050000000000000044	0.5	0.41000000000000003	0.5	0.6	0.69	0.64	0.6	0.64	0.69	0.64	0.69	0.69	0.6699999999999999	0.41000000000000003	0.8	0.78	0.6	0.6	0.69	0.64	0.64	0.6	0.6	0.64	0.6	0.6	0.6	0.6	0.6	0.64	0.69	0.69	0.64	0.69	0.37	0.31999999999999995	0.64	0.64	0.6	0.64	0.64	0.64	0.64	0.69	0.69	0.64	0.64	0.73	0.64	0.6	0.69	0.64	0.78	0.64	0.64	0.6	0.6	0.69	0.45999999999999996	0.64	0.73	0.73	0.64	0.64	0.69	0.62	0.64	0.6	0.64	0.41000000000000003	0.64	0.41000000000000003	0.41000000000000003	0.41000000000000003	0.64	0.41000000000000003	0.64	0.69	0.69	0.69	0.69	0.69	0.64	0.6	0.64	0.64	0.54	0.55	0.64	0.69	0.41000000000000003	0.41000000000000003	0.64	0.64	0.41000000000000003	0.64	0.69	0.64	0.71	0.64	0.64	0.64	0.69
Nonemployer Statistics � Heatlh Care and Social Assistance � UnitedStates	0.64	0.63	0.69	0.5900000000000001	0.6599999999999999	0.5700000000000001	0.64	0.6799999999999999	0.5900000000000001	0.62	0.65	0.65	0.64	0.65	0.6599999999999999	0.65	0.62	0.62	0.6599999999999999	0.6599999999999999	0.51	0.64	0.69	0.44999999999999996	0.51	0.61	0.43000000000000005	0.5800000000000001	0.65	0.62	0.54	0.6799999999999999	0.69	0.5900000000000001	0.6599999999999999	0.6599999999999999	0.62	0.53	0.65	0.64	0.62	0.62	0.5700000000000001	0.61	0.62	0.61	0.6599999999999999	0.5900000000000001	0.65	0.6599999999999999	0.61	0.62	0.64	0.61	0.6599999999999999	0.64	0.5900000000000001	0.6599999999999999	0.5	0.31999999999999995	0.64	0.64	0.6599999999999999	0.72	0.63	0.62	0.64	0.54	0.65	0.6599999999999999	0.64	0.64	0.65	0.5900000000000001	0.64	0.62	0.63	0.61	0.5700000000000001	0.65	0.62	0.5800000000000001	0.64	0.5900000000000001	0.63	0.64	0.69	0.5700000000000001	0.62	0.44999999999999996	0.65	0.61	0.64	0.5900000000000001	0.5800000000000001	0.5700000000000001	0.51	0.5900000000000001	0.62	0.52	0.5800000000000001	0.5800000000000001	0.5800000000000001	0.56	0.49	0.64	0.5700000000000001	0.61	0.62	0.64	0.5700000000000001	0.5900000000000001	0.64	0.6599999999999999	0.55	0.5700000000000001	0.6799999999999999	0.6599999999999999	0.6	0.6599999999999999	0.52	0.62	0.65	0.64	0.62	0.62	0.6599999999999999
North American Industry Classification System � Revisions for 2002	0.64	0.65	0.7	0.6599999999999999	0.5800000000000001	0.64	0.65	0.6799999999999999	0.55	0.5800000000000001	0.5700000000000001	0.6	0.6	0.55	0.6	0.5700000000000001	0.5700000000000001	0.65	0.6	0.5700000000000001	0.55	0.5800000000000001	0.65	0.64	0.64	0.55	0.63	0.63	0.61	0.54	0.63	0.5700000000000001	0.65	0.64	0.64	0.64	0.5	0.6	0.65	0.6599999999999999	0.62	0.63	0.53	0.25	0.22999999999999998	0.64	0.6599999999999999	0.64	0.6	0.6599999999999999	0.61	0.55	0.64	0.5	0.69	0.62	0.64	0.64	0.62	0.64	0.5700000000000001	0.5700000000000001	0.5800000000000001	0.7	0.65	0.6	0.64	0.6	0.6599999999999999	0.7	0.61	0.6599999999999999	0.62	0.64	0.63	0.64	0.49	0.64	0.61	0.6699999999999999	0.61	0.69	0.5800000000000001	0.6	0.6	0.71	0.6599999999999999	0.5700000000000001	0.6699999999999999	0.62	0.6599999999999999	0.5700000000000001	0.6	0.63	0.64	0.63	0.6	0.6599999999999999	0.6699999999999999	0.56	0.61	0.6	0.61	0.65	0.65	0.6799999999999999	0.6599999999999999	0.64	0.62	0.64	0.7	0.6699999999999999	0.5800000000000001	0.6799999999999999	0.54	0.5800000000000001	0.5700000000000001	0.5800000000000001	0.5700000000000001	0.64	0.65	0.61	0.65	0.6799999999999999	0.21999999999999997	0.5700000000000001	0.6599999999999999
Number of Establishments General Definition	0.6599999999999999	0.6799999999999999	0.6799999999999999	0.6599999999999999	0.61	0.5900000000000001	0.54	0.7	0.6599999999999999	0.61	0.63	0.63	0.6799999999999999	0.6599999999999999	0.63	0.61	0.5900000000000001	0.6799999999999999	0.6599999999999999	0.63	0.61	0.56	0.6599999999999999	0.61	0.4	0.5900000000000001	0.4	0.5900000000000001	0.6599999999999999	0.6599999999999999	0.56	0.6599999999999999	0.6599999999999999	0.56	0.63	0.5900000000000001	0.62	0.62	0.55	0.5800000000000001	0.5900000000000001	0.5900000000000001	0.53	0.61	0.5900000000000001	0.5900000000000001	0.6	0.6599999999999999	0.61	0.6599999999999999	0.5900000000000001	0.63	0.5900000000000001	0.5900000000000001	0.61	0.6799999999999999	0.6599999999999999	0.63	0.54	0.53	0.61	0.61	0.52	0.6799999999999999	0.7	0.61	0.7	0.6	0.61	0.63	0.63	0.6	0.5900000000000001	0.5900000000000001	0.5900000000000001	0.61	0.63	0.6599999999999999	0.56	0.6599999999999999	0.5900000000000001	0.5900000000000001	0.54	0.54	0.6	0.5900000000000001	0.6599999999999999	0.61	0.6599999999999999	0.56	0.5900000000000001	0.63	0.61	0.56	0.56	0.61	0.6599999999999999	0.6799999999999999	0.6599999999999999	0.6599999999999999	0.6599999999999999	0.5900000000000001	0.5900000000000001	0.74	0.65	0.6599999999999999	0.6599999999999999	0.63	0.65	0.6599999999999999	0.7	0.6599999999999999	0.61	0.73	0.6599999999999999	0.42000000000000004	0.6599999999999999	0.6799999999999999	0.5900000000000001	0.5900000000000001	0.62	0.61	0.77	0.64	0.5900000000000001	0.63	0.6599999999999999
Occupational Employment Statistics Series	0.64	0.5900000000000001	0.6599999999999999	0.6599999999999999	0.54	0.54	0.64	0.65	0.52	0.5900000000000001	0.5900000000000001	0.5900000000000001	0.5900000000000001	0.5900000000000001	0.5900000000000001	0.5900000000000001	0.5900000000000001	0.6599999999999999	0.5900000000000001	0.5900000000000001	0.52	0.69	0.6599999999999999	0.47	0.47	0.52	0.47	0.52	0.64	0.61	0.5700000000000001	0.5900000000000001	0.6599999999999999	0.64	0.64	0.64	0.56	0.45999999999999996	0.65	0.69	0.6	0.61	0.6599999999999999	0.61	0.6599999999999999	0.6599999999999999	0.63	0.52	0.64	0.6599999999999999	0.64	0.5900000000000001	0.61	0.5900000000000001	0.69	0.71	0.71	0.64	0.47	0.37	0.61	0.61	0.5900000000000001	0.6599999999999999	0.61	0.64	0.6599999999999999	0.6	0.6599999999999999	0.69	0.5700000000000001	0.6799999999999999	0.5900000000000001	0.64	0.6599999999999999	0.64	0.63	0.6599999999999999	0.5900000000000001	0.61	0.61	0.69	0.5900000000000001	0.52	0.7	0.69	0.64	0.6599999999999999	0.71	0.44999999999999996	0.5900000000000001	0.5700000000000001	0.54	0.43999999999999995	0.49	0.49	0.47	0.52	0.5700000000000001	0.38	0.61	0.61	0.61	0.6799999999999999	0.6799999999999999	0.61	0.6599999999999999	0.64	0.61	0.71	0.53	0.64	0.61	0.74	0.54	0.49	0.5900000000000001	0.6599999999999999	0.52	0.64	0.56	0.5900000000000001	0.5900000000000001	0.64	0.6599999999999999	0.64	0.69
Other Technical and Trade Schools  Definition	0.56	0.6799999999999999	0.72	0.69	0.6	0.65	0.56	0.72	0.65	0.56	0.6	0.6	0.74	0.63	0.63	0.63	0.5800000000000001	0.6699999999999999	0.6699999999999999	0.56	0.6	0.0	0.72	0.65	0.5800000000000001	0.6	0.5800000000000001	0.63	0.69	0.63	0.5800000000000001	0.6699999999999999	0.72	0.63	0.63	0.5800000000000001	0.6699999999999999	0.6699999999999999	0.65	0.64	0.62	0.5800000000000001	0.5700000000000001	0.56	0.54	0.65	0.6599999999999999	0.56	0.6	0.69	0.63	0.5800000000000001	0.63	0.56	0.63	0.6599999999999999	0.69	0.65	0.6599999999999999	0.64	0.6	0.6	0.6	0.72	0.65	0.63	0.69	0.64	0.63	0.6	0.6	0.61	0.5800000000000001	0.6	0.5800000000000001	0.6	0.56	0.65	0.6	0.6699999999999999	0.56	0.6	0.6	0.5800000000000001	0.6799999999999999	0.73	0.6699999999999999	0.5800000000000001	0.5800000000000001	0.62	0.5800000000000001	0.56	0.6	0.52	0.5800000000000001	0.47	0.47	0.63	0.65	0.69	0.56	0.5800000000000001	0.5800000000000001	0.56	0.5700000000000001	0.65	0.6599999999999999	0.65	0.6	0.52	0.6599999999999999	0.6699999999999999	0.63	0.63	0.6	0.65	0.6699999999999999	0.69	0.6	0.63	0.5900000000000001	0.63	0.71	0.72	0.54	0.6	0.6599999999999999
Poverty Status in 1999 of Individuals	0.65	0.65	0.73	0.65	0.6	0.63	0.63	0.6799999999999999	0.65	0.65	0.65	0.6799999999999999	0.6799999999999999	0.6799999999999999	0.65	0.65	0.65	0.71	0.65	0.65	0.55	0.6799999999999999	0.71	0.6	0.65	0.6	0.65	0.65	0.63	0.63	0.65	0.65	0.6799999999999999	0.65	0.65	0.6799999999999999	0.73	0.65	0.6	0.65	0.6799999999999999	0.63	0.61	0.65	0.63	0.63	0.72	0.65	0.63	0.65	0.65	0.63	0.65	0.6	0.6799999999999999	0.6799999999999999	0.6799999999999999	0.6799999999999999	0.6599999999999999	0.53	0.5700000000000001	0.55	0.63	0.71	0.71	0.65	0.65	0.64	0.63	0.65	0.6	0.71	0.65	0.63	0.63	0.65	0.6699999999999999	0.63	0.6	0.65	0.6	0.65	0.63	0.65	0.73	0.65	0.63	0.6	0.65	0.62	0.63	0.6	0.6	0.65	0.6799999999999999	0.6799999999999999	0.6	0.6799999999999999	0.6799999999999999	0.63	0.63	0.6	0.6	0.71	0.63	0.65	0.61	0.63	0.65	0.71	0.27	0.32999999999999996	0.65	0.6	0.65	0.6	0.65	0.63	0.6	0.6799999999999999	0.6799999999999999	0.63	0.71	0.76	0.63	0.6799999999999999	0.72
