	general information and press inquiries contact Jennifer Ashley Office of Communications Room	For technical information contact Maureen O’Donnell	territories are	Behavioral compliance Theory methodology and results	Final Report Report prepared for OSHA under contract 816605	The efficacy of material safety data sheets and worker acceptability	Comments of the Printing Industries of America on the OSHA Hazard Communication Standard Docket H–022G Ex	Final Report Data and Analysis in Support of an Economic Analysis of Proposed Changes to the OSHA Hazard Communication Standard Prepared under Contract to Office of Regulatory Analysis	Warning research an integrative perspective	Consumer comprehension of Dilution Batching Concentration of mixtures Interpolation within one toxicity category Substantially similar mixtures and Aerosols A253 Classification of Mixtures When Data Are Available for All Dilution Batching Concentration of mixtures Interpolation within one toxicity category Substantially similar mixtures and Aerosols A343 Classification of Mixtures When Data Are Available for All A05 of this Appendix Dilution Batching Concentration of mixtures Interpolation within one toxicity category Substantially similar mixtures or Aerosols A834 Classification of Mixtures When Data Are Available for All Ingredients or Only for Some Ingredients of the Mixture A05 of this Appendix Dilution Batching Concentration of mixtures Interpolation within one toxicity category Substantially similar mixtures and Aerosols A934 Classification of Mixtures When Data Are Available for All Ingredients or Only for Some Ingredients of the Mixture Part III subsection 33314 of the UN Recommendations on the Transport of Dangerous Goods Manual of Tests and Criteria Fourth Revised Edition in accordance with Table B101 TABLE B101—CRITERIA FOR PYROPHORIC SOLIDS Category Criteria 1  The solid ignites within 5 min of coming into contact with air Note Classification of solid chemicals combustion B112 Classification Criteria B1121 A selfheating chemical shall be classified in one of the two categories for this class if in tests performed in accordance with test method	B1132 Examples of screening tests are a The Grewer Oven test VDI guideline 2263 part 1 1990 Test methods for the Determination of the Safety Characteristics of Dusts with an onset temperature 80°K above the reference temperature for a volume of 1 l b The Bulk Powder Screening Test	B1533 Mixtures of organic peroxides types S235JRCR 10037 respSt 37–2 S275J2G3CR 10144 respSt 44–3 ISO 3574 Unified Numbering System UNS G 10200 or SAE 1020 b For the purposes of testing aluminium nonclad types 7075–T6 or AZ5GU–T6	to § 19101200– Allocation of Label Elements Mandatory C1 The label for each hazardous IPCS ‘‘Conceptual Framework for Evaluating a Mode of Action for Chemical carcinogenesis’’ 2001 the International Life Sciences Institute ILSI ‘‘Framework for Human Relevance Analysis of	Evaluating the human relevance of chemically induced animal tumors	The human relevance of information on carcinogenic modes of action overview	A framework for human relevance analysis of information on carcinogenic modes of action	The Conceptual Framework for Evaluating a Mode of Action for Chemical Carcinogenesis	International Programme on Chemical Safety Harmonization Group	Special Issue Cancer Modes of Action and Human Relevance Critical Reviews	Species differences in Thyroid Kidney and Urinary Bladder Carcinogenesis International Agency for Research on Cancer Scientific Publication N°	19101450 as follows A Remove the definitions of Combustible Liquid Compressed gas Explosive Flammable Flashpoint Organic peroxide Oxidizer Unstable reactive and Waterreactive from paragraph b	Revise the definitions of Hazardous chemical Physical hazard and Reproductive toxins in paragraph b C Add definitions of Health hazard and Mutagen in alphabetical order in paragraph b and D Amend paragraphs f3v h1 h1ii and h2iii by removing the Communication Standard 29 CFR 19101200 Appendices A and B of the Authority Section 41 Longshore and Harbor Workers’	34 Amend § 19151001 to revise paragraphs i3 k7 and k8 to read as follows § 19151001 Asbestos 3 The employer shall ensure that contaminated clothing is transported in sealed impermeable bags or other closed impermeable containers and labeled in accordance with paragraph k of this section	36 The authority citation for subpart D is revised to read as follows Authority Section 107 of the Contract Work Hours and Safety Standards Act 40 USC 3704	192659 192660 and 192665	Section 192662 of 29 CFR also issued under section 1031 of the Housing and Community Development Act of	Section 192665 of 29 CFR also issued under section 126 of the Superfund Amendments and Reauthorization Act of 1986 as amended reprinted at 29 USCA	192660 to revise paragraph j2v l1 and l2 to read as follows 1 Hazard communication The employer shall include MDA in the program established to comply with the Hazard Communication Standard HCS 29 CFR 19101200 The employer shall Subpart F—Amended 41 Revise the authority citation for subpart F to read as follows Authority	1926152 as follows A Revise the section heading B Remove the words ‘‘and combustible’’ from the first sentence in paragraphs a1 b introductory text b2 introductory text and b4viii C Remove the words ‘‘or combustible’’ in paragraphs a2 b1 b4iii b5 c3 d introductory VerDate Novlt242008	The revisions read as follows § 1926152 Flammable liquids 2    iii Cabinets shall be labeled in conspicuous lettering ‘‘FlammableKeep Away from Open Flames’’ 3 Not more than 60 gallons of Category 1 2 and 3 flammable liquids h Scope This section applies to the handling storage and use of flammable liquids with a flashpoint at or below	2 The flashpoints of liquids having a viscosity of 45 Saybolt Universal Seconds or more at 175 °F 794 °C or higher shall be determined in accordance with the Standard Method of Test for Flash Point by the Pensky Martens Closed Tester ASTM D–93–69 or an equivalent method as defined by 19101200 appendix B	Sections 19261101 and 19261127 also issued under 5 USC 553	Section 19261102 of 29 CFR not issued under 29 USC 655 or 29 CFR part 1911 also issued under 5 USC	19261101 as follows A Redesignate paragraph k1 as k1i and add a new heading to paragraph k1 B Add new paragraph k1ii C Amend paragraphs k2i and k3i by changing the reference in the last line from ‘‘k1’’ to ‘‘k1i’’ D Revise paragraphs k7iiA and B and k8ii and iii	19261127 to revise paragraphs i2iv k7 and m1 m2ii and m3i and ii	The revisions read as follows	1 Hazard communication The employer shall include cadmium in the program established to comply with the Hazard Communication Standard HCS 29 CFR 19101200 The employer shall
Hearing on Hazard Communication in the 21st Century Workforce	0.5800000000000001	0.61	0.54	0.64	0.7	0.61	0.43000000000000005	0.44999999999999996	0.56	0.56	0.6	0.6799999999999999	0.61	0.61	0.6	0.61	0.61	0.62	0.63	0.5800000000000001	0.63	0.56	0.63	0.53	0.8	0.5800000000000001	0.63	0.48	0.56	0.61	0.55	0.69	0.6599999999999999	0.6	0.69	0.6599999999999999	0.48
A new language for toxicologists Globally Harmonized System of Classification and Labelling of Chemicals GHS	0.6	0.61	0.6	0.5800000000000001	0.6699999999999999	0.65	0.63	0.6	0.6799999999999999	0.52	0.63	0.63	0.56	0.63	0.55	0.5700000000000001	0.5900000000000001	0.55	0.55	0.63	0.62	0.61	0.61	0.62	0.75	0.6699999999999999	0.65	0.6	0.65	0.62	0.63	0.6599999999999999	0.71	0.63	0.65	0.5900000000000001	0.6
FRIDGEUNITAR study into the implications of implementing the Globally Harmonised System of Classification and Labelling of Chemicals and development of an implementation strategy for South Africa	0.56	0.5900000000000001	0.6	0.54	0.63	0.5900000000000001	0.5700000000000001	0.6	0.61	0.52	0.6	0.69	0.5900000000000001	0.5	0.55	0.5700000000000001	0.55	0.52	0.54	0.5900000000000001	0.6	0.61	0.5900000000000001	0.62	0.8	0.54	0.5900000000000001	0.5800000000000001	0.63	0.61	0.63	0.63	0.6699999999999999	0.6599999999999999	0.65	0.56	0.61
Adding consequence information to product instructions Changes in hazard perceptions	0.56	0.51	0.6	0.6599999999999999	0.65	0.5800000000000001	0.5800000000000001	0.55	0.54	0.54	0.6	0.6599999999999999	0.5800000000000001	0.63	0.5	0.52	0.56	0.6	0.5900000000000001	0.56	0.61	0.56	0.5900000000000001	0.5900000000000001	0.8	0.64	0.6	0.5800000000000001	0.55	0.62	0.5900000000000001	0.69	0.6799999999999999	0.62	0.6799999999999999	0.63	0.56
An international assessment of the comprehensibility of material safety data sheets MSDSs	0.5900000000000001	0.5900000000000001	0.54	0.6	0.62	0.39	0.6	0.5900000000000001	0.61	0.5700000000000001	0.54	0.63	0.5800000000000001	0.5700000000000001	0.62	0.63	0.63	0.49	0.61	0.6	0.6	0.62	0.5700000000000001	0.5800000000000001	0.84	0.62	0.5900000000000001	0.6	0.6	0.5700000000000001	0.5800000000000001	0.69	0.7	0.65	0.6799999999999999	0.6599999999999999	0.61
Broadening the range of signal words Human factors perspectives on warnings	0.5900000000000001	0.5700000000000001	0.47	0.62	0.6	0.5900000000000001	0.5900000000000001	0.6	0.47	0.5800000000000001	0.56	0.6	0.5900000000000001	0.55	0.55	0.56	0.5900000000000001	0.5900000000000001	0.55	0.54	0.54	0.56	0.56	0.6	0.8	0.63	0.6	0.5900000000000001	0.5800000000000001	0.56	0.5800000000000001	0.69	0.7	0.5900000000000001	0.6599999999999999	0.56	0.5900000000000001
Comments of the Printing Industries of America on the OSHA Hazard Communication Standard	0.53	0.63	0.6	0.64	0.6	0.62	0.0	0.31999999999999995	0.5900000000000001	0.53	0.55	0.64	0.61	0.61	0.6	0.6	0.6	0.52	0.62	0.5700000000000001	0.62	0.47	0.5800000000000001	0.55	0.8	0.5700000000000001	0.5800000000000001	0.4	0.6	0.56	0.6	0.71	0.6599999999999999	0.62	0.63	0.56	0.39
Connoted hazard of Spanish and English warning signal words colors and symbols by native Spanish language users	0.63	0.63	0.6	0.6	0.63	0.62	0.64	0.61	0.5900000000000001	0.5900000000000001	0.64	0.6799999999999999	0.63	0.64	0.5800000000000001	0.5800000000000001	0.61	0.6	0.62	0.62	0.6	0.5900000000000001	0.5800000000000001	0.63	0.75	0.6599999999999999	0.64	0.6	0.64	0.5900000000000001	0.6	0.6799999999999999	0.69	0.6	0.63	0.49	0.63
Determining the preferred order of material safety data sheets A usercentered approach	0.61	0.61	0.54	0.62	0.5800000000000001	0.36	0.56	0.61	0.5900000000000001	0.5700000000000001	0.53	0.6599999999999999	0.62	0.55	0.6	0.64	0.6599999999999999	0.54	0.61	0.61	0.6	0.6	0.5700000000000001	0.62	0.8	0.6699999999999999	0.5900000000000001	0.61	0.5900000000000001	0.6	0.5900000000000001	0.71	0.6799999999999999	0.62	0.69	0.5900000000000001	0.5900000000000001
Effects of warning signal words on consumerproduct hazard perceptions	0.63	0.5900000000000001	0.6	0.62	0.63	0.56	0.53	0.5700000000000001	0.54	0.5800000000000001	0.6	0.6599999999999999	0.5700000000000001	0.6599999999999999	0.61	0.5900000000000001	0.56	0.6	0.64	0.6	0.61	0.53	0.5700000000000001	0.5800000000000001	0.8	0.61	0.61	0.5800000000000001	0.6	0.6	0.56	0.63	0.69	0.6599999999999999	0.71	0.56	0.5700000000000001
Environmental labeling on household chemicals Comprehensiblity and impact on warning information	0.6	0.5900000000000001	0.6699999999999999	0.5800000000000001	0.65	0.5800000000000001	0.5900000000000001	0.6	0.63	0.55	0.63	0.6599999999999999	0.5800000000000001	0.52	0.56	0.56	0.5900000000000001	0.54	0.63	0.5900000000000001	0.6	0.54	0.5700000000000001	0.63	0.8	0.6699999999999999	0.62	0.6	0.61	0.6	0.62	0.71	0.7	0.63	0.5800000000000001	0.5900000000000001	0.6
Green Chemistry Cornerstone to a Sustainable California	0.6	0.65	0.54	0.6799999999999999	0.62	0.5900000000000001	0.5900000000000001	0.5700000000000001	0.61	0.53	0.5700000000000001	0.6	0.6	0.5900000000000001	0.5900000000000001	0.5900000000000001	0.6	0.6	0.53	0.55	0.5700000000000001	0.5900000000000001	0.5700000000000001	0.6	0.8	0.55	0.6	0.6	0.5900000000000001	0.5700000000000001	0.6	0.75	0.6799999999999999	0.6	0.6799999999999999	0.56	0.62
Hazard level perceptions of warning components and configurations	0.6	0.5900000000000001	0.6	0.6	0.62	0.62	0.5900000000000001	0.56	0.54	0.53	0.6	0.6	0.62	0.6	0.5	0.5	0.6	0.6	0.64	0.5700000000000001	0.5700000000000001	0.5700000000000001	0.56	0.6	0.75	0.5700000000000001	0.48	0.56	0.54	0.56	0.6	0.69	0.74	0.62	0.63	0.56	0.56
Health and safety information for specialized vocational audiences	0.52	0.53	0.6	0.6	0.62	0.61	0.5800000000000001	0.5800000000000001	0.52	0.55	0.5700000000000001	0.6599999999999999	0.54	0.56	0.44999999999999996	0.47	0.54	0.5800000000000001	0.5900000000000001	0.5700000000000001	0.61	0.55	0.55	0.54	0.8	0.61	0.6	0.55	0.61	0.5800000000000001	0.6	0.71	0.6699999999999999	0.64	0.69	0.63	0.5700000000000001
Increasing attention and retention of warnings Effects of container hazardousness warning quality and severity of injury	0.56	0.5900000000000001	0.47	0.62	0.65	0.5900000000000001	0.5700000000000001	0.5700000000000001	0.54	0.55	0.5700000000000001	0.65	0.6	0.5800000000000001	0.51	0.5800000000000001	0.56	0.5700000000000001	0.5900000000000001	0.5900000000000001	0.63	0.5800000000000001	0.5900000000000001	0.6	0.75	0.5800000000000001	0.62	0.5900000000000001	0.62	0.5800000000000001	0.62	0.64	0.6699999999999999	0.61	0.63	0.5900000000000001	0.6
Inference and the use of simlies and metaphors in warnings	0.5700000000000001	0.6699999999999999	0.6	0.61	0.69	0.5900000000000001	0.5700000000000001	0.5700000000000001	0.63	0.5700000000000001	0.5900000000000001	0.5900000000000001	0.61	0.5900000000000001	0.56	0.52	0.5700000000000001	0.5900000000000001	0.56	0.5	0.56	0.56	0.54	0.5900000000000001	0.75	0.61	0.5	0.5900000000000001	0.5700000000000001	0.52	0.5700000000000001	0.6599999999999999	0.6799999999999999	0.5900000000000001	0.61	0.56	0.5700000000000001
Investigating the perceived hazard of warning signal words	0.62	0.6799999999999999	0.54	0.64	0.6599999999999999	0.6599999999999999	0.56	0.56	0.56	0.5700000000000001	0.56	0.63	0.61	0.56	0.5700000000000001	0.5700000000000001	0.61	0.61	0.63	0.5900000000000001	0.5900000000000001	0.52	0.5900000000000001	0.5900000000000001	0.8	0.63	0.5900000000000001	0.56	0.5900000000000001	0.61	0.61	0.74	0.69	0.5700000000000001	0.64	0.56	0.56
Is a picture worth a thousand words Investigating structural knowledge with textual and pictorial stimuli	0.62	0.5900000000000001	0.6	0.5800000000000001	0.63	0.61	0.6599999999999999	0.6	0.61	0.56	0.6	0.65	0.6	0.5700000000000001	0.6	0.5900000000000001	0.5900000000000001	0.6	0.62	0.62	0.63	0.61	0.56	0.61	0.75	0.6699999999999999	0.6	0.5800000000000001	0.6	0.5800000000000001	0.6	0.69	0.72	0.6	0.65	0.63	0.5900000000000001
Measuring visual search reaction time and accuracy for a product label warning as a function of icon color column and vertical placement	0.56	0.5900000000000001	0.54	0.6	0.6	0.62	0.61	0.61	0.52	0.5800000000000001	0.62	0.6699999999999999	0.5900000000000001	0.55	0.55	0.55	0.55	0.5900000000000001	0.53	0.5700000000000001	0.62	0.5700000000000001	0.5800000000000001	0.5700000000000001	0.75	0.5900000000000001	0.62	0.6	0.62	0.61	0.6	0.64	0.6599999999999999	0.62	0.63	0.52	0.63
Observer perceptions of implied hazard safety signal word and color words	0.63	0.6699999999999999	0.6	0.56	0.62	0.5800000000000001	0.5900000000000001	0.5900000000000001	0.63	0.5800000000000001	0.5800000000000001	0.62	0.62	0.63	0.61	0.61	0.62	0.5700000000000001	0.62	0.61	0.5900000000000001	0.5	0.55	0.5800000000000001	0.75	0.5800000000000001	0.5800000000000001	0.55	0.5900000000000001	0.5900000000000001	0.5800000000000001	0.63	0.6799999999999999	0.65	0.63	0.49	0.5700000000000001
Personal communication with Bruce Lippy	0.52	0.54	0.54	0.62	0.6699999999999999	0.65	0.49	0.49	0.64	0.52	0.62	0.65	0.62	0.62	0.5900000000000001	0.5700000000000001	0.62	0.5700000000000001	0.5900000000000001	0.62	0.62	0.54	0.54	0.62	0.84	0.5700000000000001	0.62	0.43999999999999995	0.62	0.5900000000000001	0.5900000000000001	0.75	0.7	0.5900000000000001	0.65	0.69	0.47
Proceedings of the XIVth Triennial Congress of the International Ergonomics Association and 44th Annual Meeting of the Human Factors and Ergonomics Association Ergonomics for the New Millenium	0.56	0.5700000000000001	0.54	0.5800000000000001	0.6	0.62	0.54	0.5900000000000001	0.5900000000000001	0.53	0.5900000000000001	0.69	0.62	0.54	0.52	0.56	0.5800000000000001	0.47	0.5900000000000001	0.5700000000000001	0.64	0.6	0.6	0.5900000000000001	0.75	0.5900000000000001	0.61	0.61	0.62	0.61	0.61	0.6599999999999999	0.6699999999999999	0.65	0.65	0.5900000000000001	0.62
Processing text and pictures in procedural instructions	0.55	0.63	0.54	0.64	0.6	0.62	0.6	0.53	0.56	0.53	0.55	0.6	0.5700000000000001	0.55	0.6	0.6	0.5700000000000001	0.62	0.6	0.55	0.55	0.55	0.5700000000000001	0.5900000000000001	0.75	0.62	0.6	0.5900000000000001	0.55	0.5700000000000001	0.6	0.7	0.6799999999999999	0.6	0.6599999999999999	0.56	0.55
